time,cl,ticker,current price,target_price,rsi
2021-07-30 01:10:05,sell,KRW-MLK,1225.0,1170.0,67.2628045263628
2021-07-30 01:18:19,sell,KRW-JST,55.9,53.5,72.1409831095247
2021-07-30 01:51:01,buy,KRW-CVC,302.0,300.5,29.540366585748345
2021-07-30 01:51:25,buy,KRW-THETA,6805.0,6705.0,25.668378157644852
2021-07-30 01:55:49,buy,KRW-THETA,6800.0,6705.0,24.00240920941725
2021-07-30 03:29:39,buy,KRW-SSX,54.2,51.45,28.490420571843813
2021-07-30 03:36:37,buy,KRW-ENJ,1595.0,1552.5,26.206289842998473
2021-07-30 03:55:26,buy,KRW-PLA,580.0,307.5,28.93848631172341
2021-07-30 04:27:55,sell,KRW-STEEM,542.0,521.0,69.61533863057232
2021-07-30 04:55:40,sell,KRW-PLA,608.0,581.0,69.87509617528877
2021-07-30 05:15:08,sell,KRW-OMG,4665.0,4485.0,75.9106850285717
2021-07-30 05:38:39,buy,KRW-ORBS,86.8,81.35,25.331927031090117
2021-07-30 06:23:06,buy,KRW-DOT,17250.0,16895.0,29.003289214968703
2021-07-30 06:37:41,buy,KRW-OMG,4605.0,4532.5,22.993982287944704
2021-07-30 06:40:05,buy,KRW-JST,55.4,52.15,29.970713560793698
2021-07-30 06:57:10,buy,KRW-HIVE,508.0,409.0,22.589592584933342
2021-07-30 06:57:44,buy,KRW-PLA,559.0,322.0,29.864814409283042
2021-07-30 06:59:24,buy,KRW-LSK,3260.0,3087.5,29.169115651215094
2021-07-30 07:02:04,buy,KRW-PLA,535.0,307.5,21.623450327764857
2021-07-30 07:03:22,sell,KRW-HIVE,497.0,509.0,16.47820450547519
2021-07-30 07:06:04,buy,KRW-HIVE,495.0,415.5,21.2711574427168
2021-07-30 07:06:39,buy,KRW-PLA,523.0,307.5,25.001770664447648
2021-07-30 07:26:07,buy,KRW-ONG,903.0,884.0,28.40411636763909
2021-07-30 07:37:19,sell,KRW-XRP,846.0,813.0,64.79393717933013
2021-07-30 07:55:49,sell,KRW-CVC,315.0,302.0,70.38843793701086
2021-07-30 08:14:57,buy,KRW-PLA,518.0,483.0,27.89721249852957
2021-07-30 08:31:37,sell,KRW-PLA,542.0,519.0,58.69329649777629
2021-07-30 08:47:05,buy,KRW-BCH,616000.0,589050.0,29.231140316466664
2021-07-30 09:00:01,sell,KRW-AHT,10.8,10.2,78.57320842237675
2021-07-30 09:00:40,sell,KRW-ONG,975.0,904.0,78.42981472739386
2021-07-30 09:01:04,sell,KRW-HIVE,475.0,495.0,27.623608082128854
2021-07-30 09:02:14,buy,KRW-AQT,4015.0,3907.5,27.044026446968715
2021-07-30 09:02:19,buy,KRW-GLM,418.0,411.5,26.910783294094784
2021-07-30 09:02:37,buy,KRW-CBK,4190.0,3952.5,26.453491584874797
2021-07-30 09:02:59,buy,KRW-FLOW,20670.0,20600.0,24.56911712240823
2021-07-30 09:05:28,buy,KRW-STPT,56.2,56.1,29.394742993059424
2021-07-30 09:05:31,sell,KRW-GLM,464.0,428.3941,78.15094661065086
2021-07-30 09:09:13,sell,KRW-SBD,8105.0,7730.0,69.93580547357439
2021-07-30 09:11:14,sell,KRW-ENJ,1570.0,1605.0,31.743830444423622
2021-07-30 09:11:32,buy,KRW-DAWN,3665.0,3637.5,27.16478661364529
2021-07-30 09:11:38,sell,KRW-CBK,4110.0,4210.0,26.392889878874016
2021-07-30 09:13:16,sell,KRW-LSK,3405.0,3265.0,71.27082994806108
2021-07-30 09:13:38,buy,KRW-MANA,799.0,789.0,27.855177763225058
2021-07-30 09:15:48,sell,KRW-BCHA,34930.0,32157.0722,81.68785745879097
2021-07-30 09:27:34,sell,KRW-OMG,4820.0,4625.0,70.11052088417846
2021-07-30 09:35:49,sell,KRW-WAVES,18480.0,17760.0,70.43217366690862
2021-07-30 09:39:54,sell,KRW-ETH,2762000.0,2651000.0,66.65078169605948
2021-07-30 10:05:59,sell,KRW-STPT,58.6,56.2,65.03243544064836
2021-07-30 10:18:11,sell,KRW-SSX,56.5,54.3,68.85234486516964
2021-07-30 10:35:05,sell,KRW-ZIL,92.8,88.8,80.03177952989084
2021-07-30 10:55:02,sell,KRW-ICX,1100.0,1055.0,59.105691323237075
2021-07-30 11:24:13,buy,KRW-MTL,2180.0,1987.5,29.279425763509437
2021-07-30 11:25:16,buy,KRW-GAS,9405.0,9322.5,29.96604862781969
2021-07-30 11:35:13,buy,KRW-VET,97.2,94.19999999999999,29.353501060679008
2021-07-30 11:36:24,buy,KRW-GLM,440.0,425.0,28.77305942059006
2021-07-30 11:55:33,buy,KRW-XLM,321.0,308.0,27.520711530904507
2021-07-30 11:56:29,buy,KRW-KNC,1745.0,1620.0,29.118884196453976
2021-07-30 12:20:37,sell,KRW-LTC,164900.0,158450.0,71.78427496008374
2021-07-30 12:35:03,buy,KRW-NEO,41170.0,39865.0,29.763572411092056
2021-07-30 12:57:55,buy,KRW-CVC,306.0,300.0,26.718224094498552
2021-07-30 13:12:17,buy,KRW-CHZ,295.0,292.0,29.121299169813412
2021-07-30 13:21:30,sell,KRW-ORBS,90.6,86.9,59.936295220615534
2021-07-30 13:40:59,buy,KRW-XRP,861.0,831.0,21.600815717315186
2021-07-30 13:41:05,buy,KRW-QTUM,7845.0,7660.0,26.39693727785749
2021-07-30 13:41:34,buy,KRW-ONT,932.0,829.5,24.969107932092314
2021-07-30 13:42:32,buy,KRW-ATOM,13730.0,13475.0,25.460931527462577
2021-07-30 13:45:22,buy,KRW-OMG,4745.0,4557.5,27.247428442496997
2021-07-30 13:45:28,buy,KRW-QTUM,7845.0,7660.0,29.330302835298653
2021-07-30 13:53:31,buy,KRW-ETH,2770000.0,2672500.0,29.277656776739832
2021-07-30 13:56:17,sell,KRW-MTL,2270.0,2175.0,70.83882033881963
2021-07-30 14:17:34,buy,KRW-ORBS,89.5,85.1,29.40934379084699
2021-07-30 14:30:59,sell,KRW-BTG,56110.0,53690.0,83.65468757251523
2021-07-30 14:37:52,buy,KRW-POLY,324.0,280.0,29.5286247517422
2021-07-30 14:57:15,buy,KRW-PLA,840.0,533.0,26.324897763358578
2021-07-30 15:03:18,sell,KRW-PLA,885.0,842.0,54.298215928229844
2021-07-30 15:10:33,buy,KRW-SSX,60.1,54.7,28.767593314959257
2021-07-30 15:11:59,buy,KRW-GRS,867.0,819.5,23.593721651047275
2021-07-30 15:12:08,buy,KRW-POWR,428.0,256.0,27.29447919808618
2021-07-30 15:12:48,buy,KRW-UPP,198.0,194.0,23.894829849426856
2021-07-30 15:13:37,buy,KRW-MED,60.6,56.75,27.096250207306284
2021-07-30 15:16:17,buy,KRW-ARDR,215.0,202.5,24.544356183049047
2021-07-30 15:18:00,buy,KRW-STPT,58.9,55.6,28.567030562872446
2021-07-30 15:20:34,buy,KRW-STEEM,548.0,534.5,29.360801584756004
2021-07-30 15:23:23,sell,KRW-POLY,318.0,325.0,31.13471808705006
2021-07-30 15:24:57,buy,KRW-SBD,7985.0,7790.0,28.730332286029068
2021-07-30 15:28:08,sell,KRW-ETC,59290.0,56780.0,79.764825431057
2021-07-30 16:01:02,sell,KRW-FLOW,23050.0,20670.0,96.39926057085586
2021-07-30 16:04:53,sell,KRW-DAWN,3860.0,3685.0,91.43098916388347
2021-07-30 16:09:03,sell,KRW-SSX,58.4,60.1,19.47536116257433
2021-07-30 16:09:08,buy,KRW-MED,60.7,59.0,29.588073993419684
2021-07-30 16:09:57,buy,KRW-TON,8045.0,7947.5,25.921432933616117
2021-07-30 16:10:18,buy,KRW-MVL,16.7,14.349999999999998,29.39522662559243
2021-07-30 16:11:48,buy,KRW-MTL,2200.0,2067.5,24.286509629007554
2021-07-30 16:12:09,buy,KRW-BTG,57780.0,53600.0,29.326439067845
2021-07-30 16:13:38,buy,KRW-MLK,1235.0,1205.0,29.29594846926551
2021-07-30 16:14:12,buy,KRW-JST,57.0,54.05,29.360157195755804
2021-07-30 16:14:34,buy,KRW-PLA,793.0,512.5,26.983198977875745
2021-07-30 16:14:40,buy,KRW-MVL,16.3,14.349999999999998,26.78084823553168
2021-07-30 16:14:49,buy,KRW-BCHA,44340.0,32360.0,29.514911074460514
2021-07-30 16:14:56,buy,KRW-SSX,57.7,56.45,29.008294522403688
2021-07-30 16:16:56,buy,KRW-IQ,15.0,14.2,29.820874132101252
2021-07-30 16:17:09,buy,KRW-ELF,279.0,268.5,29.253332052460692
2021-07-30 16:17:28,sell,KRW-MED,58.4,60.8,20.455335272415766
2021-07-30 16:17:59,buy,KRW-MLK,1220.0,1205.0,18.944016299525757
2021-07-30 16:18:26,buy,KRW-BORA,167.0,150.5,26.977874995462145
2021-07-30 16:19:00,buy,KRW-MVL,16.2,14.349999999999998,29.732414527205535
2021-07-30 16:19:16,buy,KRW-META,131.0,129.0,22.117234587520727
2021-07-30 16:19:50,buy,KRW-PUNDIX,1520.0,1470.0,29.300321453718496
2021-07-30 16:21:00,buy,KRW-SC,15.9,14.950000000000001,28.190745435330868
2021-07-30 16:21:02,buy,KRW-ONT,927.0,824.5,27.410448026296166
2021-07-30 16:21:59,buy,KRW-ATOM,13600.0,13415.0,22.90153969855554
2021-07-30 16:23:15,buy,KRW-SRM,4235.0,4000.0,25.38524505655512
2021-07-30 16:24:21,sell,KRW-ORBS,87.8,89.7,23.89155934696737
2021-07-30 16:24:57,buy,KRW-QTUM,7860.0,7580.0,29.333495129266055
2021-07-30 16:25:22,buy,KRW-ONT,926.0,824.5,29.12416531285355
2021-07-30 16:25:26,buy,KRW-ZRX,881.0,831.0,29.79075154780689
2021-07-30 16:26:12,sell,KRW-IQ,14.7,15.0,34.31822744776463
2021-07-30 16:28:07,sell,KRW-STEEM,536.0,548.0,20.9474226668695
2021-07-30 16:33:43,buy,KRW-ONT,925.0,824.5,28.7513660821036
2021-07-30 16:36:42,sell,KRW-META,128.0,131.0,28.505845024199786
2021-07-30 17:00:04,buy,KRW-ORBS,88.1,87.1,28.170495952773436
2021-07-30 17:07:14,buy,KRW-BAT,695.0,684.5,29.56719382378273
2021-07-30 17:13:27,buy,KRW-SRM,4175.0,3982.5,29.11102723134711
2021-07-30 17:28:07,sell,KRW-SC,15.6,16.0,39.513395996317016
2021-07-30 17:29:42,buy,KRW-SXP,2255.0,2122.5,29.86009413750881
2021-07-30 17:40:13,buy,KRW-IOST,29.5,27.75,26.366753151956857
2021-07-30 17:40:49,sell,KRW-XLM,314.0,322.0,22.881532050550632
2021-07-30 17:41:01,buy,KRW-ATOM,13580.0,13545.0,28.770805009963723
2021-07-30 17:41:06,sell,KRW-MTL,2160.0,2205.0,30.757427540075398
2021-07-30 17:41:33,sell,KRW-NEO,40330.0,41170.0,29.11596744156408
2021-07-30 17:41:44,buy,KRW-LINK,22610.0,22125.0,20.06661715833482
2021-07-30 17:41:52,buy,KRW-JST,54.8,54.75,18.136833367772752
2021-07-30 17:41:54,sell,KRW-XRP,840.0,861.0,11.400089621620381
2021-07-30 17:42:05,sell,KRW-TON,7790.0,8065.3733,23.348243362582394
2021-07-30 17:42:19,sell,KRW-VET,94.9,97.3,20.176743252969985
2021-07-30 17:42:23,sell,KRW-ORBS,86.6,88.4,24.241377699851043
2021-07-30 17:42:27,buy,KRW-GLM,426.0,421.5,22.922897875059164
2021-07-30 17:42:27,sell,KRW-SRM,4075.0,4180.0,20.29206354524453
2021-07-30 17:42:31,buy,KRW-SSX,57.6,56.25,25.431475122504708
2021-07-30 17:42:31,sell,KRW-MLK,1200.0,1225.0,28.601508630310505
2021-07-30 17:42:52,sell,KRW-GRS,836.0,867.0,16.96044156627825
2021-07-30 17:43:13,sell,KRW-BAT,675.0,695.0,10.540065613999204
2021-07-30 17:43:24,sell,KRW-ONT,903.0,926.1953,13.471912472886132
2021-07-30 17:43:41,sell,KRW-SBD,7740.0,7990.0,14.184790701051185
2021-07-30 17:43:46,buy,KRW-MTL,2105.0,2102.5,17.742038711264357
2021-07-30 17:43:49,buy,KRW-XRP,833.0,826.5,12.501357976747144
2021-07-30 17:43:50,sell,KRW-PUNDIX,1475.0,1520.0,19.319985511291506
2021-07-30 17:43:52,buy,KRW-SNT,91.0,85.05,20.116437500852612
2021-07-30 17:43:57,sell,KRW-SXP,2205.0,2265.0,9.319270489447376
2021-07-30 17:44:08,sell,KRW-AQT,3905.0,4015.0,14.914693725069824
2021-07-30 17:44:13,buy,KRW-BTG,55830.0,54575.0,20.645560618885867
2021-07-30 17:44:19,sell,KRW-BORA,162.0,168.0,24.594277771102597
2021-07-30 17:44:26,buy,KRW-POLY,301.0,282.5,18.110759472518183
2021-07-30 17:44:28,buy,KRW-ZRX,857.0,841.0,13.39265809918706
2021-07-30 17:44:30,sell,KRW-QTUM,7605.0,7875.0,8.066108171755758
2021-07-30 17:44:47,buy,KRW-ONG,914.0,898.0,22.908361433433654
2021-07-30 17:45:12,buy,KRW-MOC,119.0,118.0,26.35353589649536
2021-07-30 17:45:21,sell,KRW-SSX,56.4,57.6,18.44169139934209
2021-07-30 17:45:28,sell,KRW-MVL,15.8,16.3,29.411774128414166
2021-07-30 17:45:56,buy,KRW-STMX,24.8,24.4,29.79193173442887
2021-07-30 17:46:09,sell,KRW-BCH,601000.0,616400.0,12.611509911980463
2021-07-30 17:46:13,sell,KRW-JST,53.6,54.7,18.604783376477656
2021-07-30 17:46:20,sell,KRW-IOST,29.0,29.6,20.661219027136497
2021-07-30 17:46:28,sell,KRW-ATOM,13290.0,13590.0,12.173751333613609
2021-07-30 17:46:32,sell,KRW-CHZ,290.0,297.0,21.323321833866714
2021-07-30 17:46:36,sell,KRW-ETH,2708000.0,2771000.0,18.517595245265298
2021-07-30 17:46:40,buy,KRW-SRM,4030.0,3982.5,17.041995604654858
2021-07-30 17:46:47,sell,KRW-THETA,6630.0,6815.0,20.953475371785146
2021-07-30 17:47:05,sell,KRW-OMG,4620.0,4745.0,15.122748027881912
2021-07-30 17:47:29,sell,KRW-ARDR,209.0,215.0,25.255245814668285
2021-07-30 17:47:36,sell,KRW-CVC,300.0,307.0,20.64550875143
2021-07-30 17:47:37,buy,KRW-ETH,2715000.0,2692000.0,26.60973329170355
2021-07-30 17:48:12,buy,KRW-SNT,90.8,85.05,28.30405377231648
2021-07-30 17:48:21,buy,KRW-ARDR,209.0,200.5,25.255230782980817
2021-07-30 17:48:23,sell,KRW-GLM,418.0,428.0,20.063448668813464
2021-07-30 17:48:37,buy,KRW-BTG,55500.0,54575.0,26.623653767474778
2021-07-30 17:48:49,buy,KRW-ONT,896.0,830.0,20.907573086502595
2021-07-30 17:48:52,buy,KRW-POLY,296.0,282.5,21.53430483674134
2021-07-30 17:48:54,buy,KRW-ZRX,850.0,841.0,10.08181854994777
2021-07-30 17:48:58,buy,KRW-BCH,600000.0,594150.0,11.751423060760459
2021-07-30 17:49:03,buy,KRW-IOST,28.9,27.75,18.85865457445881
2021-07-30 17:50:33,buy,KRW-DKA,133.0,124.0,26.284616450190256
2021-07-30 17:50:42,buy,KRW-BORA,159.0,148.0,24.713856776735
2021-07-30 17:51:03,buy,KRW-SXP,2180.0,2122.5,10.227618643649265
2021-07-30 17:51:05,sell,KRW-DOT,16890.0,17250.0,11.477038036074433
2021-07-30 17:51:16,sell,KRW-MANA,783.0,800.0,12.133009089719323
2021-07-30 17:51:17,buy,KRW-SRM,4000.0,3982.5,19.299197362080122
2021-07-30 17:51:18,buy,KRW-MVL,15.3,14.25,25.811369696949555
2021-07-30 17:51:27,sell,KRW-SNT,88.6,90.9,20.529666420828818
2021-07-30 17:51:29,buy,KRW-BCHA,40830.0,32795.0,23.366337394685942
2021-07-30 17:51:34,sell,KRW-MTL,2050.0,2110.0,20.122962598534855
2021-07-30 17:52:06,sell,KRW-ONG,890.0,914.0,21.099427432852394
2021-07-30 17:52:11,buy,KRW-FLOW,23050.0,20940.0,26.67445172145547
2021-07-30 17:52:54,sell,KRW-LINK,22110.0,22590.0,11.883217881754419
2021-07-30 17:52:56,buy,KRW-SNT,87.5,85.05,18.84962698473248
2021-07-30 17:53:05,buy,KRW-ARDR,204.0,200.5,16.258272467590118
2021-07-30 17:53:32,buy,KRW-ONT,885.0,830.0,20.632952945677076
2021-07-30 17:53:36,buy,KRW-POLY,289.0,282.5,24.70380523040805
2021-07-30 17:53:39,buy,KRW-LOOM,104.0,92.45,23.86872580225831
2021-07-30 17:53:42,buy,KRW-BCH,596600.0,594150.0,8.335136047550051
2021-07-30 17:53:47,buy,KRW-IOST,28.6,27.75,22.779712955217846
2021-07-30 17:55:48,buy,KRW-SXP,2185.0,2122.5,24.376905258097437
2021-07-30 17:59:16,sell,KRW-SNT,91.6,87.7,48.69473801237723
2021-07-30 18:14:34,sell,KRW-FLOW,24080.0,23020.0,57.05458961059114
2021-07-30 18:18:01,sell,KRW-BCHA,42460.0,40800.0,63.217941579906075
2021-07-30 20:14:14,buy,KRW-WAVES,18070.0,18025.0,26.584596446609183
2021-07-30 20:14:33,buy,KRW-POWR,397.0,250.5,29.116684715498778
2021-07-30 20:14:36,buy,KRW-BTG,55010.0,53420.0,27.892335399302624
2021-07-30 20:21:08,buy,KRW-DKA,136.0,122.5,26.377563988643786
2021-07-30 20:21:16,buy,KRW-LINK,22170.0,21875.0,28.943306426118653
2021-07-30 20:21:47,buy,KRW-PLA,772.0,554.5,27.27754769886208
2021-07-30 20:23:47,buy,KRW-POWR,388.0,250.5,26.456203861065532
2021-07-30 20:24:27,buy,KRW-ONG,908.0,896.5,29.158756865688375
2021-07-30 20:28:40,buy,KRW-POLY,296.0,280.0,25.029125736966094
2021-07-30 20:29:36,sell,KRW-POLY,287.0,296.0,25.029128352150963
2021-07-30 20:40:24,sell,KRW-POWR,380.0,388.0,30.098165001024412
2021-07-30 21:04:45,sell,KRW-WAVES,18960.0,18070.0,86.66991958664957
2021-07-30 22:12:44,buy,KRW-DAWN,3810.0,3697.5,23.59502315910295
2021-07-30 22:12:47,buy,KRW-STX,1380.0,1300.0,28.17266012822192
2021-07-30 22:41:22,buy,KRW-POWR,357.0,252.5,29.296269998456154
2021-07-30 22:44:00,buy,KRW-PLA,731.0,666.5,29.153671211664715
2021-07-30 23:00:08,sell,KRW-POWR,372.0,357.0,72.02908274508454
2021-07-30 23:38:10,sell,KRW-DAWN,3970.0,3810.0,68.43077427008299
2021-07-31 00:23:52,sell,KRW-ARDR,214.0,205.0,65.88902529729506
2021-07-31 00:43:37,buy,KRW-FLOW,26560.0,20870.0,21.030326394580186
2021-07-31 01:08:04,buy,KRW-IOST,29.0,28.199999999999996,24.883763989392193
2021-07-31 01:35:03,buy,KRW-POWR,354.0,274.5,29.273494775019955
2021-07-31 02:01:52,buy,KRW-OMG,4665.0,4610.0,28.34451378411913
2021-07-31 03:10:11,buy,KRW-ONT,907.0,843.0,26.6398035093643
2021-07-31 03:45:24,sell,KRW-POWR,370.0,355.0,76.52152019473263
2021-07-31 04:02:58,buy,KRW-DAWN,3975.0,3770.0,24.695321344530797
2021-07-31 04:24:50,sell,KRW-SRM,4170.0,4005.0,66.88296154807469
2021-07-31 05:24:18,sell,KRW-FLOW,27730.0,26560.0,66.82825153879648
2021-07-31 05:51:16,sell,KRW-XRP,871.0,837.0,72.59403361126004
2021-07-31 06:02:53,buy,KRW-MED,60.1,59.099999999999994,29.66339164654586
2021-07-31 06:17:49,sell,KRW-OMG,4850.0,4660.0,63.571562813369404
2021-07-31 06:42:00,sell,KRW-TRX,72.7,69.9,70.96307833856153
2021-07-31 06:44:53,sell,KRW-ETH,2823000.0,2714000.0,73.72901412759953
2021-07-31 07:16:22,buy,KRW-LINK,25420.0,22480.0,29.43051969285753
2021-07-31 07:18:35,buy,KRW-OMG,4790.0,4755.0,29.822082981363536
2021-07-31 07:18:55,buy,KRW-SBD,7975.0,7967.5,28.129510422899244
2021-07-31 07:37:01,sell,KRW-IOST,30.4,29.1,70.5312122998939
2021-07-31 08:07:21,buy,KRW-BCHA,49020.0,34910.0,29.125824612361214
2021-07-31 08:27:51,buy,KRW-IOST,29.9,27.95,29.150405950108848
2021-07-31 08:48:09,sell,KRW-BCHA,51400.0,49090.0,69.50424983451518
2021-07-31 09:01:23,buy,KRW-BORA,169.0,167.0,27.545239497542497
2021-07-31 09:05:42,buy,KRW-CHZ,300.0,298.5,29.079350501110085
2021-07-31 09:05:49,buy,KRW-STMX,25.6,25.05,28.091477574981724
2021-07-31 09:06:00,sell,KRW-DAWN,3905.0,3990.0,28.875498657252066
2021-07-31 09:06:01,buy,KRW-XTZ,3350.0,3340.0,22.79715943450833
2021-07-31 09:06:35,buy,KRW-SRM,4330.0,4240.0,22.517379825253172
2021-07-31 09:07:49,sell,KRW-DKA,130.0,137.0,22.295100655760322
2021-07-31 09:16:04,sell,KRW-BORA,178.0,170.0,72.98810027378315
2021-07-31 09:18:38,sell,KRW-OMG,4990.0,4795.0,74.0224711607023
2021-07-31 09:20:03,sell,KRW-ONT,946.0,908.0,71.6479255060149
2021-07-31 09:20:07,sell,KRW-IOST,31.2,30.0,70.42585796638815
2021-07-31 09:40:49,buy,KRW-WAVES,18520.0,18475.0,28.998485045485552
2021-07-31 10:23:41,buy,KRW-ENJ,1630.0,1627.5,27.04481203234279
2021-07-31 10:29:41,buy,KRW-DOT,18240.0,17780.0,28.52284923295754
2021-07-31 11:59:02,buy,KRW-BSV,168150.0,161900.0,26.589872556423543
2021-07-31 12:11:22,buy,KRW-NEO,50420.0,41060.0,28.34672505540479
2021-07-31 12:16:04,buy,KRW-QTUM,8620.0,7955.0,29.743103680331103
2021-07-31 12:17:36,buy,KRW-ATOM,14000.0,13885.0,28.09680679790928
2021-07-31 12:19:05,buy,KRW-AQT,4070.0,4067.5,26.217608619341902
2021-07-31 12:19:59,buy,KRW-ETH,2838000.0,2788000.0,26.72053792263837
2021-07-31 12:20:31,buy,KRW-LTC,167550.0,164100.0,28.944034490419455
2021-07-31 12:20:34,buy,KRW-ETC,58800.0,57385.0,28.045907662367725
2021-07-31 12:21:22,buy,KRW-BAT,717.0,708.5,27.899647027930598
2021-07-31 12:21:37,buy,KRW-GAS,9475.0,9447.5,27.80109478017468
2021-07-31 12:22:12,buy,KRW-ATOM,13950.0,13885.0,23.821575091140986
2021-07-31 12:25:03,buy,KRW-ETC,58700.0,57385.0,27.526370674077796
2021-07-31 12:26:06,buy,KRW-GAS,9460.0,9447.5,24.868138417587573
2021-07-31 12:28:35,buy,KRW-SAND,740.0,739.0,25.563626961245802
2021-07-31 14:16:53,sell,KRW-BSV,165400.0,169050.0,39.02137231902653
2021-07-31 14:24:39,sell,KRW-XTZ,3495.0,3360.0,75.86193011608951
2021-07-31 14:29:03,buy,KRW-SXP,2330.0,2302.5,23.279848105863906
2021-07-31 14:29:44,sell,KRW-LINK,24890.0,25420.0,23.277302083896217
2021-07-31 14:30:49,buy,KRW-OMG,4970.0,4925.0,26.35100210671517
2021-07-31 14:31:19,buy,KRW-EOS,4645.0,4607.5,15.174860413316196
2021-07-31 14:31:28,buy,KRW-ZRX,930.0,900.0,28.883513403155476
2021-07-31 14:31:51,sell,KRW-QTUM,8445.0,8620.0,19.92359677510163
2021-07-31 14:35:18,buy,KRW-LTC,165250.0,164775.0,23.562642980300012
2021-07-31 17:07:45,sell,KRW-NEO,52630.0,50410.0,90.16394751612313
2021-07-31 17:39:02,buy,KRW-AXS,50530.0,49550.0,28.61120255048648
2021-07-31 17:39:04,buy,KRW-STX,1495.0,1292.5,20.411597764134655
2021-07-31 17:49:56,sell,KRW-DOT,19040.0,18240.0,85.94907993360691
2021-07-31 18:23:57,buy,KRW-DOGE,241.0,234.0,24.75345235437551
2021-07-31 18:29:44,buy,KRW-ICX,1140.0,1062.5,29.83646508265167
2021-07-31 18:35:15,buy,KRW-MANA,816.0,809.5,29.5314396544003
2021-07-31 18:35:21,buy,KRW-ATOM,14150.0,13595.0,28.9582745590142
2021-07-31 18:38:19,buy,KRW-LSK,3535.0,3250.0,29.21430045228739
2021-07-31 18:38:38,buy,KRW-BTG,60280.0,56265.0,27.029169692286715
2021-07-31 18:41:23,buy,KRW-GLM,435.0,425.0,29.172665174786545
2021-07-31 18:47:27,buy,KRW-BTG,60160.0,56265.0,29.996851613228998
2021-07-31 19:03:48,buy,KRW-SAND,750.0,731.0,21.803587104779254
2021-07-31 19:43:58,sell,KRW-AXS,49520.0,50540.0,33.14665937129121
2021-07-31 19:48:18,buy,KRW-AXS,49260.0,48995.0,25.353169337998793
2021-07-31 19:55:39,buy,KRW-XTZ,3540.0,3257.5,29.356430249479942
2021-07-31 19:58:47,buy,KRW-KNC,1835.0,1697.5,28.910567079369343
2021-07-31 20:13:47,buy,KRW-BCHA,57470.0,48200.0,27.699867763712064
2021-07-31 21:03:21,sell,KRW-LSK,3725.0,3540.0,74.03268133205762
2021-07-31 21:10:01,buy,KRW-WAXP,180.0,174.0,29.290430909969146
2021-07-31 21:16:54,sell,KRW-BCHA,56250.0,57480.0,28.261319242307493
2021-07-31 21:42:28,buy,KRW-PUNDIX,1695.0,1612.5,28.679047090043824
2021-07-31 22:13:38,buy,KRW-XRP,864.0,842.0,25.674471265975015
2021-07-31 22:38:44,sell,KRW-PUNDIX,1665.0,1700.0,33.39993877921705
2021-07-31 22:40:44,buy,KRW-ANKR,95.8,94.19999999999999,25.105566726583845
2021-07-31 22:41:48,sell,KRW-OMG,5195.0,4985.0,80.80409231295027
2021-07-31 23:05:49,buy,KRW-ZRX,944.0,860.0,28.36997740302975
2021-07-31 23:05:57,buy,KRW-BAT,743.0,685.0,28.921850878412656
2021-07-31 23:08:56,buy,KRW-STX,1465.0,1410.0,21.03599597327016
2021-07-31 23:11:15,buy,KRW-HBAR,240.0,239.5,27.05801517926278
2021-07-31 23:21:08,sell,KRW-SXP,2430.0,2330.0,79.01151338368715
2021-07-31 23:44:22,buy,KRW-ONT,968.0,919.5,20.777559958217154
2021-07-31 23:44:32,buy,KRW-BAT,736.0,685.0,28.50541956649502
2021-07-31 23:47:07,sell,KRW-ICX,1190.0,1140.0,67.99858214411375
2021-08-01 01:15:39,sell,KRW-WAVES,19280.0,18521.834,69.59133545094333
2021-08-01 01:18:18,buy,KRW-LSK,3670.0,3317.5,28.968280224876793
2021-08-01 01:18:48,buy,KRW-ZIL,95.7,89.05,28.56988101526204
2021-08-01 01:19:45,buy,KRW-TT,11.3,10.8,27.982917757458083
2021-08-01 01:22:30,buy,KRW-MTL,2560.0,2217.5,21.96910535701663
2021-08-01 01:31:33,buy,KRW-TRX,74.1,71.6,29.60829371426
2021-08-01 01:32:28,buy,KRW-TFUEL,378.0,377.5,28.155419604619155
2021-08-01 01:35:52,buy,KRW-ZIL,95.3,89.05,28.777000789984086
2021-08-01 01:40:11,buy,KRW-BCH,628100.0,619800.0,29.75065682897697
2021-08-01 01:45:18,buy,KRW-AERGO,240.0,201.0,27.11254312468803
2021-08-01 01:48:15,buy,KRW-ARK,1360.0,1257.5,29.46065842230618
2021-08-01 02:28:04,sell,KRW-SAND,734.0,750.0,35.87264064148215
2021-08-01 02:34:09,buy,KRW-ATOM,14550.0,13760.0,26.808553645228216
2021-08-01 02:36:26,sell,KRW-AERGO,235.0,240.0,36.04215901321986
2021-08-01 02:36:59,buy,KRW-OMG,5060.0,4765.0,28.843536568659843
2021-08-01 02:37:12,buy,KRW-REP,30000.0,29840.0,28.841640381064153
2021-08-01 02:38:05,buy,KRW-THETA,7010.0,6710.0,28.85466585782025
2021-08-01 02:48:53,buy,KRW-DAWN,4235.0,4017.5,29.128510532762007
2021-08-01 06:10:53,sell,KRW-HBAR,251.0,241.0,60.312598522806134
2021-08-01 06:18:46,sell,KRW-DAWN,4430.0,4240.0,74.53138646650265
2021-08-01 06:20:26,buy,KRW-IOTA,1665.0,1272.5,27.53608356554487
2021-08-01 06:25:15,buy,KRW-AERGO,239.0,213.0,29.813470461234758
